1929	1478	2022-10-16 20:49:07	1678	completed
1930	1646	2022-10-16 20:49:08	1678	completed
1931	1311	2022-10-16 20:49:08	1678	completed
1932	1605	2022-10-16 20:49:09	1678	completed
1933	1408	2022-10-16 20:49:11	1678	completed
1934	407	2022-10-16 20:49:11	1678	completed
1935	1595	2022-10-16 20:49:12	1678	completed
1936	1538	2022-10-16 20:49:13	1678	completed
1937	780	2022-10-16 20:49:15	1678	completed
1938	29	2022-10-16 20:49:15	1678	completed
1939	1425	2022-10-16 20:49:17	1678	completed
1940	1659	2022-10-16 20:49:17	1678	completed
1941	1423	2022-10-16 20:49:18	1678	completed
1942	1440	2022-10-16 20:49:19	1678	completed
1943	317	2022-10-16 20:49:20	1678	completed
1944	232	2022-10-16 20:49:24	1678	completed
1945	1508	2022-10-16 20:49:27	1678	completed
1946	139	2022-10-16 20:49:27	1678	completed
1947	74	2022-10-16 20:49:28	1678	completed
1948	1498	2022-10-16 20:49:29	1678	completed
1949	806	2022-10-16 20:49:30	1678	completed
1950	1433	2022-10-16 20:49:31	1678	completed
1951	1539	2022-10-16 20:49:37	1678	completed
1952	1513	2022-10-16 20:49:39	1678	completed
1953	231	2022-10-16 20:49:41	1678	completed
1954	1624	2022-10-16 20:49:42	1678	completed
1955	313	2022-10-16 20:49:43	1678	completed
1956	1441	2022-10-16 20:49:51	1678	completed
1957	1269	2022-10-16 20:49:52	1678	completed
1958	688	2022-10-16 20:49:55	1678	completed
1959	1512	2022-10-16 20:50:05	1678	completed
1960	65	2022-10-16 20:50:13	1678	completed
1961	230	2022-10-16 20:50:26	1678	completed
1962	201	2022-10-16 20:50:27	1678	completed
1963	1248	2022-10-16 20:50:40	1678	completed
1964	58	2022-10-16 20:50:42	1678	completed
1965	1453	2022-10-16 20:50:46	1678	completed
1966	1451	2022-10-16 20:50:47	1678	completed
1967	392	2022-10-16 20:50:48	1678	completed
1968	357	2022-10-16 20:50:49	1678	completed
1969	1431	2022-10-16 20:50:49	1678	completed
1970	1777	2022-10-16 20:50:49	1678	completed
1971	180	2022-10-16 20:50:51	1678	completed
1972	1548	2022-10-16 20:50:55	1678	completed
1973	1612	2022-10-16 20:51:00	1678	completed
1974	1414	2022-10-16 20:51:02	1678	completed
1975	67	2022-10-16 20:51:04	1678	completed
1976	347	2022-10-16 20:51:06	1678	completed
1977	1303	2022-10-16 20:51:08	1678	completed
1978	72	2022-10-16 20:51:21	1678	completed
1979	1622	2022-10-16 20:51:31	1678	completed
1980	374	2022-10-16 20:51:38	1678	completed
1981	1663	2022-10-16 20:51:40	1678	completed
1982	410	2022-10-16 20:51:58	1678	completed
1983	1610	2022-10-16 20:52:00	1678	completed
1984	307	2022-10-16 20:52:01	1678	completed
1985	451	2022-10-16 20:52:04	1678	completed
1986	1134	2022-10-16 20:52:14	1678	completed
1987	1484	2022-10-16 20:52:31	1678	completed
1988	1546	2022-10-16 20:52:46	1678	completed
1989	1327	2022-10-16 20:52:49	1678	completed
1990	375	2022-10-16 20:53:10	1678	completed
1991	807	2022-10-16 20:53:16	1678	completed
1992	235	2022-10-16 20:53:46	1678	completed
1993	692	2022-10-16 20:53:47	1678	completed
1994	1447	2022-10-16 20:54:02	1678	completed
1995	1437	2022-10-16 20:54:09	1678	completed
1996	366	2022-10-16 20:54:11	1678	completed
1997	1645	2022-10-16 20:54:20	1678	completed
1998	1615	2022-10-16 20:54:20	1678	completed
1999	826	2022-10-16 20:54:23	1678	completed
2000	1697	2022-10-16 20:54:28	1678	completed
2001	804	2022-10-16 20:54:54	1678	completed
2002	1608	2022-10-16 20:55:04	1678	completed
2003	234	2022-10-16 20:55:14	1678	completed
2004	787	2022-10-16 20:55:18	1678	completed
2005	1394	2022-10-16 20:55:41	1678	completed
2007	1583	2022-10-16 20:56:14	1678	completed
2008	11	2022-10-16 20:56:16	1678	completed
2009	808	2022-10-16 20:56:32	1678	completed
2010	1367	2022-10-16 20:56:35	1678	completed
2011	5	2022-10-16 20:56:40	1678	completed
2012	1378	2022-10-16 20:56:41	1678	completed
2013	770	2022-10-16 20:56:48	1678	completed
2014	42	2022-10-16 20:56:58	1678	completed
2015	944	2022-10-16 20:57:07	1678	completed
2016	1534	2022-10-16 20:57:14	1678	completed
2017	1660	2022-10-16 20:57:23	1678	completed
2018	1591	2022-10-16 20:57:24	1678	completed
2019	1381	2022-10-16 20:57:28	1678	completed
2020	904	2022-10-16 20:58:06	1678	completed
2021	1617	2022-10-16 20:58:31	1678	completed
2022	1770	2022-10-16 20:58:57	1678	completed
2023	436	2022-10-16 20:59:10	1678	completed
2024	1537	2022-10-16 20:59:12	1678	completed
2025	873	2022-10-16 20:59:25	1678	completed
2026	177	2022-10-16 20:59:41	1678	completed
2027	304	2022-10-16 20:59:53	1678	completed
2028	1516	2022-10-16 21:00:54	1678	completed
2030	384	2022-10-16 21:01:24	1678	completed
2032	468	2022-10-16 21:01:41	1678	completed
2033	1662	2022-10-16 21:04:14	1678	completed
2034	1642	2022-10-16 21:05:37	1678	completed
2035	986	2022-10-16 21:06:13	1678	completed
2036	1778	2022-10-16 21:06:42	1678	completed
2037	1609	2022-10-16 21:07:21	1678	completed
2038	764	2022-10-16 21:07:24	1678	completed
2039	359	2022-10-16 21:07:25	1678	completed
2040	1436	2022-10-16 21:07:26	1678	completed
2041	318	2022-10-16 21:07:28	1678	completed
2042	1274	2022-10-16 21:10:16	1678	completed
2043	1603	2022-10-16 21:10:42	1678	completed
2044	1492	2022-10-16 21:11:00	1678	completed
2045	1520	2022-10-16 21:12:54	1678	completed
2046	413	2022-10-16 21:14:30	1678	completed
2047	19	2022-10-16 21:14:59	1678	completed
2048	1465	2022-10-16 21:19:19	1678	completed
2049	340	2022-10-16 21:21:47	1678	completed
2050	1585	2022-10-16 21:22:47	1678	completed
2051	170	2022-10-16 21:24:08	1678	completed
2052	1780	2022-10-16 21:26:35	1678	completed
2053	1460	2022-10-16 21:26:54	1678	completed
2054	1296	2022-10-16 21:27:38	1678	completed
2055	968	2022-10-16 21:30:50	1678	completed
2056	666	2022-10-16 21:45:46	1678	completed
2057	286	2022-10-16 21:47:50	1678	completed
2058	129	2022-10-16 21:47:57	1678	completed
2059	1132	2022-10-16 21:48:46	1678	completed
2060	1587	2022-10-16 21:51:16	1678	completed
2061	21	2022-10-16 22:00:37	1678	completed
2062	1393	2022-10-16 22:06:23	1678	completed
2063	1621	2022-10-16 22:06:50	1678	completed
2064	881	2022-10-16 22:07:58	1678	completed
2065	1347	2022-10-16 22:46:02	1678	completed
2066	1783	2022-10-17 08:38:11	1678	completed
2070	1785	2022-10-17 16:32:48	1678	completed
2076	1788	2022-10-18 09:28:36	1678	completed
2078	1791	2022-10-18 22:02:48	1678	completed
2079	1792	2022-10-18 22:06:08	1678	completed
2080	1794	2022-10-18 22:07:42	1678	completed
2081	1790	2022-10-19 09:21:07	1678	completed
2084	1800	2022-10-19 10:57:53	1678	completed
2085	1797	2022-10-19 17:39:20	1678	completed
2089	1802	2022-10-19 20:27:41	1678	completed
2090	1803	2022-10-19 21:17:50	1678	completed
2093	1804	2022-10-19 21:47:48	1678	completed
2095	1809	2022-10-19 21:56:49	1678	completed
2096	1808	2022-10-19 21:56:54	1678	canceled
2097	1807	2022-10-19 21:56:58	1678	completed
2098	1806	2022-10-19 21:58:12	1678	completed
2101	1815	2022-10-19 22:30:33	1678	completed
2102	1793	2022-10-19 22:38:34	1678	completed
2104	1795	2022-10-20 04:40:03	1678	completed
2105	1810	2022-10-20 14:17:50	1678	canceled
2107	1817	2022-10-20 16:32:48	1678	completed
2109	1818	2022-10-21 03:15:58	1678	completed
2110	1798	2022-10-21 08:19:38	1678	completed
2112	1819	2022-10-21 12:47:04	1678	completed
2114	1820	2022-10-21 15:03:43	1678	completed
2115	1821	2022-10-21 15:32:48	1678	completed
2116	1822	2022-10-21 16:49:15	1678	completed
2118	1824	2022-10-22 10:47:53	1678	completed
2120	1827	2022-10-22 14:24:32	1678	completed
2121	1829	2022-10-22 20:36:14	1678	completed
2122	1832	2022-10-23 08:49:06	1678	completed
2124	1834	2022-10-23 14:33:50	1678	completed
2126	1826	2022-10-23 22:48:06	1678	completed
2128	1836	2022-10-24 00:59:28	1678	completed
2130	1544	2022-10-25 12:17:51	1678	canceled
2132	1839	2022-10-25 13:00:54	1678	completed
2134	1840	2022-10-25 20:58:55	1678	completed
2137	1843	2022-10-26 17:38:54	1678	completed
2140	1845	2022-10-26 22:01:09	1678	completed
2142	1844	2022-10-26 22:01:26	1678	completed
2145	1847	2022-10-27 10:47:55	1678	completed
2146	1848	2022-10-27 10:49:46	1678	completed
2148	1838	2022-10-27 12:18:32	1678	completed
2149	1846	2022-10-27 14:46:34	1678	completed
2151	1842	2022-10-27 20:47:49	1678	completed
2152	823	2022-10-27 21:12:11	1678	completed
2153	829	2022-10-27 21:12:11	1678	completed
2154	1350	2022-10-27 21:17:53	1678	completed
2155	1493	2022-10-27 21:24:07	1678	completed
2156	1494	2022-10-27 21:24:08	1678	completed
2157	1497	2022-10-27 21:24:08	1678	completed
2158	1499	2022-10-27 21:24:08	1678	completed
2159	1503	2022-10-27 21:24:09	1678	completed
2160	1505	2022-10-27 21:24:09	1678	completed
2161	1514	2022-10-27 21:24:09	1678	completed
2162	1519	2022-10-27 21:24:10	1678	completed
2163	1523	2022-10-27 21:24:10	1678	completed
2164	1531	2022-10-27 21:24:10	1678	completed
2165	1532	2022-10-27 21:24:11	1678	completed
2166	1530	2022-10-27 21:30:43	1678	completed
2167	1540	2022-10-27 21:30:44	1678	completed
2168	1541	2022-10-27 21:30:44	1678	completed
2169	1542	2022-10-27 21:30:44	1678	completed
2170	929	2022-10-27 21:30:45	1678	completed
2171	1543	2022-10-27 21:30:45	1678	completed
2172	1858	2022-10-27 22:02:44	1678	completed
2173	1850	2022-10-27 22:10:50	1678	completed
2174	1865	2022-10-27 22:17:52	1678	completed
2177	1851	2022-10-27 22:35:14	1678	completed
2178	1869	2022-10-28 07:02:48	1678	completed
2179	1872	2022-10-28 10:11:32	1678	completed
2181	456	2022-10-28 11:13:53	1678	completed
2182	1552	2022-10-28 11:13:54	1678	completed
2183	952	2022-10-28 11:13:54	1678	completed
2184	1473	2022-10-28 11:13:54	1678	completed
2185	1654	2022-10-28 11:13:55	1678	completed
2186	913	2022-10-28 11:13:55	1678	completed
2187	1455	2022-10-28 11:13:55	1678	completed
2188	1410	2022-10-28 11:13:56	1678	completed
2189	1856	2022-10-28 17:00:55	1678	completed
2191	1875	2022-10-28 17:32:50	1678	completed
2195	1852	2022-10-28 19:04:24	1678	completed
2196	1343	2022-10-28 19:49:28	1678	completed
2197	1880	2022-10-28 21:28:25	1678	completed
2198	1881	2022-10-28 21:31:36	1678	completed
2199	1885	2022-10-28 21:34:36	1678	completed
2200	1883	2022-10-28 21:34:42	1678	completed
2202	1882	2022-10-28 21:40:39	1678	completed
2203	1887	2022-10-28 21:47:46	1678	completed
2204	1892	2022-10-29 08:15:22	1678	completed
2206	1897	2022-10-29 08:28:18	1678	completed
2207	1889	2022-10-29 17:05:30	1678	completed
2208	1854	2022-10-29 18:27:37	1678	completed
2209	51	2022-10-29 19:47:52	1678	completed
2210	48	2022-10-29 19:47:52	1678	completed
2211	45	2022-10-29 19:47:52	1678	completed
2212	44	2022-10-29 19:47:53	1678	completed
2213	41	2022-10-29 19:47:53	1678	completed
2214	37	2022-10-29 19:47:53	1678	completed
2215	25	2022-10-29 19:47:54	1678	completed
2216	14	2022-10-29 19:47:54	1678	completed
2217	6	2022-10-29 19:47:54	1678	completed
2218	40	2022-10-29 19:47:55	1678	completed
2219	39	2022-10-29 19:47:55	1678	completed
2220	38	2022-10-29 19:47:55	1678	completed
2221	15	2022-10-29 19:47:56	1678	completed
2222	35	2022-10-29 19:47:56	1678	completed
2223	33	2022-10-29 19:47:56	1678	completed
2224	32	2022-10-29 19:47:57	1678	completed
2225	31	2022-10-29 19:47:57	1678	completed
2226	12	2022-10-29 19:47:57	1678	completed
2227	30	2022-10-29 19:47:58	1678	completed
2228	16	2022-10-29 19:47:58	1678	completed
2229	36	2022-10-29 19:47:58	1678	completed
2230	28	2022-10-29 19:47:59	1678	completed
2231	27	2022-10-29 19:47:59	1678	completed
2232	26	2022-10-29 19:47:59	1678	completed
2233	24	2022-10-29 19:48:00	1678	completed
2234	17	2022-10-29 19:48:00	1678	completed
2235	23	2022-10-29 19:48:00	1678	completed
2236	22	2022-10-29 19:48:01	1678	completed
2237	20	2022-10-29 19:48:01	1678	completed
2238	10	2022-10-29 19:48:01	1678	completed
2239	13	2022-10-29 19:48:02	1678	completed
2240	8	2022-10-29 19:48:02	1678	completed
2241	7	2022-10-29 19:48:02	1678	completed
2242	4	2022-10-29 19:48:03	1678	completed
2243	257	2022-10-29 19:55:26	1678	completed
2244	141	2022-10-29 19:55:27	1678	completed
2245	113	2022-10-29 19:55:27	1678	completed
2246	112	2022-10-29 19:55:27	1678	completed
2247	111	2022-10-29 19:55:28	1678	completed
2248	93	2022-10-29 19:55:28	1678	completed
2249	92	2022-10-29 19:55:28	1678	completed
2250	90	2022-10-29 19:55:29	1678	completed
2251	89	2022-10-29 19:55:29	1678	completed
2252	87	2022-10-29 19:55:29	1678	completed
2253	86	2022-10-29 19:55:30	1678	completed
2254	84	2022-10-29 19:55:30	1678	completed
2255	85	2022-10-29 19:55:30	1678	completed
2256	83	2022-10-29 19:55:31	1678	completed
2257	79	2022-10-29 19:55:31	1678	completed
2258	82	2022-10-29 19:55:31	1678	completed
2259	81	2022-10-29 19:55:32	1678	completed
2260	80	2022-10-29 19:55:32	1678	completed
2261	78	2022-10-29 19:55:32	1678	completed
2262	77	2022-10-29 19:55:32	1678	completed
2263	73	2022-10-29 19:55:33	1678	completed
2264	71	2022-10-29 19:55:33	1678	completed
2265	70	2022-10-29 19:55:33	1678	completed
2266	69	2022-10-29 19:55:34	1678	completed
2267	1224	2022-10-29 19:55:34	1678	completed
2268	62	2022-10-29 19:55:34	1678	completed
2269	60	2022-10-29 19:55:36	1678	completed
2270	59	2022-10-29 19:55:36	1678	completed
2271	57	2022-10-29 19:55:36	1678	completed
2272	224	2022-10-29 20:15:17	1678	completed
2273	245	2022-10-29 20:15:17	1678	completed
2274	240	2022-10-29 20:15:17	1678	completed
2275	140	2022-10-29 20:15:18	1678	completed
2276	241	2022-10-29 20:15:18	1678	completed
2277	239	2022-10-29 20:15:18	1678	completed
2278	238	2022-10-29 20:15:19	1678	completed
2279	237	2022-10-29 20:15:19	1678	completed
2280	236	2022-10-29 20:15:19	1678	completed
2281	233	2022-10-29 20:15:20	1678	completed
2282	181	2022-10-29 20:15:20	1678	completed
2283	229	2022-10-29 20:15:20	1678	completed
2284	228	2022-10-29 20:15:20	1678	completed
2285	222	2022-10-29 20:15:21	1678	completed
2286	208	2022-10-29 20:15:21	1678	completed
2287	193	2022-10-29 20:15:21	1678	completed
2288	189	2022-10-29 20:15:22	1678	completed
2289	187	2022-10-29 20:15:22	1678	completed
2290	186	2022-10-29 20:15:22	1678	completed
2291	256	2022-10-29 20:15:23	1678	completed
2292	175	2022-10-29 20:15:23	1678	completed
2293	169	2022-10-29 20:15:23	1678	completed
2294	167	2022-10-29 20:15:24	1678	completed
2295	155	2022-10-29 20:15:24	1678	completed
2296	160	2022-10-29 20:15:24	1678	completed
2297	153	2022-10-29 20:15:25	1678	completed
2298	152	2022-10-29 20:15:25	1678	completed
2299	148	2022-10-29 20:15:25	1678	completed
2300	143	2022-10-29 20:15:26	1678	completed
2301	138	2022-10-29 20:15:26	1678	completed
2302	460	2022-10-29 20:35:48	1678	completed
2303	463	2022-10-29 20:35:48	1678	completed
2304	458	2022-10-29 20:35:48	1678	completed
2305	457	2022-10-29 20:35:49	1678	completed
2306	455	2022-10-29 20:35:49	1678	completed
2307	453	2022-10-29 20:35:49	1678	completed
2308	444	2022-10-29 20:35:50	1678	completed
2309	442	2022-10-29 20:35:50	1678	completed
2310	441	2022-10-29 20:35:50	1678	completed
2311	440	2022-10-29 20:35:51	1678	completed
2312	439	2022-10-29 20:35:51	1678	completed
2313	438	2022-10-29 20:35:51	1678	completed
2314	412	2022-10-29 20:35:52	1678	completed
2315	396	2022-10-29 20:35:52	1678	completed
2316	386	2022-10-29 20:35:52	1678	completed
2317	431	2022-10-29 20:35:52	1678	completed
2318	430	2022-10-29 20:35:53	1678	completed
2319	428	2022-10-29 20:35:53	1678	completed
2320	415	2022-10-29 20:35:53	1678	completed
2321	409	2022-10-29 20:35:54	1678	completed
2322	418	2022-10-29 20:35:54	1678	completed
2323	408	2022-10-29 20:35:56	1678	completed
2324	403	2022-10-29 20:35:56	1678	completed
2325	388	2022-10-29 20:35:56	1678	completed
2326	398	2022-10-29 20:35:57	1678	completed
2327	397	2022-10-29 20:35:57	1678	completed
2328	393	2022-10-29 20:35:57	1678	completed
2329	391	2022-10-29 20:35:58	1678	completed
2330	390	2022-10-29 20:35:58	1678	completed
2331	389	2022-10-29 20:35:58	1678	completed
2332	365	2022-10-29 20:35:58	1678	completed
2333	385	2022-10-29 20:35:59	1678	completed
2334	381	2022-10-29 20:35:59	1678	completed
2335	378	2022-10-29 20:35:59	1678	completed
2336	377	2022-10-29 20:36:00	1678	completed
2337	376	2022-10-29 20:36:00	1678	completed
2338	372	2022-10-29 20:36:00	1678	completed
2339	364	2022-10-29 20:41:47	1678	completed
2340	362	2022-10-29 20:41:47	1678	completed
2341	361	2022-10-29 20:41:48	1678	completed
2342	358	2022-10-29 20:41:48	1678	completed
2343	356	2022-10-29 20:41:48	1678	completed
2344	355	2022-10-29 20:41:49	1678	completed
2345	344	2022-10-29 20:41:49	1678	completed
2346	341	2022-10-29 20:41:49	1678	completed
2347	334	2022-10-29 20:41:49	1678	completed
2348	331	2022-10-29 20:41:50	1678	completed
2349	314	2022-10-29 20:41:50	1678	completed
2350	323	2022-10-29 20:41:50	1678	completed
2351	321	2022-10-29 20:41:51	1678	completed
2352	311	2022-10-29 20:41:51	1678	completed
2353	310	2022-10-29 20:41:51	1678	completed
2354	309	2022-10-29 20:41:52	1678	completed
2355	308	2022-10-29 20:41:52	1678	completed
2356	302	2022-10-29 20:41:52	1678	completed
2357	298	2022-10-29 20:41:53	1678	completed
2358	294	2022-10-29 20:41:53	1678	completed
2359	285	2022-10-29 20:41:53	1678	completed
2360	277	2022-10-29 20:41:53	1678	completed
2361	255	2022-10-29 20:41:54	1678	completed
2362	249	2022-10-29 20:41:54	1678	completed
2363	247	2022-10-29 20:41:54	1678	completed
2364	771	2022-10-29 21:40:31	1678	completed
2365	884	2022-10-29 21:42:06	1678	completed
2366	1611	2022-10-29 21:42:23	1678	completed
2367	1196	2022-10-29 21:42:48	1678	completed
2368	1637	2022-10-29 21:44:37	1678	completed
2369	1661	2022-10-29 21:46:31	1678	completed
2370	1784	2022-10-29 21:51:34	1678	completed
2371	487	2022-10-29 21:52:35	1678	completed
2374	1855	2022-10-30 18:51:55	1678	completed
2375	1867	2022-10-30 18:51:55	1678	completed
2376	1886	2022-10-30 18:51:56	1678	completed
2377	1859	2022-10-30 19:33:33	1678	completed
2378	114	2022-10-30 20:15:39	1678	completed
2379	774	2022-10-30 20:15:40	1678	completed
2380	779	2022-10-30 20:15:40	1678	completed
2381	769	2022-10-30 20:15:40	1678	completed
2382	766	2022-10-30 20:15:40	1678	completed
2383	765	2022-10-30 20:15:41	1678	completed
2384	674	2022-10-30 20:15:41	1678	completed
2385	664	2022-10-30 20:15:41	1678	completed
2386	649	2022-10-30 20:15:42	1678	completed
2387	693	2022-10-30 20:15:42	1678	completed
2388	647	2022-10-30 20:15:42	1678	completed
2389	741	2022-10-30 20:15:43	1678	completed
2390	686	2022-10-30 20:15:43	1678	completed
2391	646	2022-10-30 20:15:43	1678	completed
2392	636	2022-10-30 20:15:44	1678	completed
2393	633	2022-10-30 20:15:44	1678	completed
2394	632	2022-10-30 20:15:44	1678	completed
2395	626	2022-10-30 20:15:45	1678	completed
2396	629	2022-10-30 20:15:45	1678	completed
2397	625	2022-10-30 20:15:45	1678	completed
2398	624	2022-10-30 20:15:46	1678	completed
2399	622	2022-10-30 20:15:46	1678	completed
2400	621	2022-10-30 20:15:46	1678	completed
2401	613	2022-10-30 20:15:47	1678	completed
2402	610	2022-10-30 20:15:47	1678	completed
2403	603	2022-10-30 20:15:47	1678	completed
2404	593	2022-10-30 20:15:48	1678	completed
2405	590	2022-10-30 20:15:48	1678	completed
2406	587	2022-10-30 20:15:48	1678	completed
2407	582	2022-10-30 20:15:49	1678	completed
2408	579	2022-10-30 20:15:49	1678	completed
2409	575	2022-10-30 20:15:49	1678	completed
2410	569	2022-10-30 20:15:49	1678	completed
2411	542	2022-10-30 20:15:50	1678	completed
2412	537	2022-10-30 20:15:50	1678	completed
2413	528	2022-10-30 20:15:50	1678	completed
2414	526	2022-10-30 20:15:51	1678	completed
2415	521	2022-10-30 20:15:51	1678	completed
2416	524	2022-10-30 20:22:00	1678	completed
2417	520	2022-10-30 20:22:01	1678	completed
2418	516	2022-10-30 20:22:01	1678	completed
2419	511	2022-10-30 20:22:01	1678	completed
2420	500	2022-10-30 20:22:02	1678	completed
2421	502	2022-10-30 20:22:02	1678	completed
2422	495	2022-10-30 20:22:02	1678	completed
2423	490	2022-10-30 20:22:03	1678	completed
2424	488	2022-10-30 20:22:03	1678	completed
2425	486	2022-10-30 20:22:04	1678	completed
2426	484	2022-10-30 20:22:04	1678	completed
2427	483	2022-10-30 20:22:04	1678	completed
2428	475	2022-10-30 20:22:05	1678	completed
2429	471	2022-10-30 20:22:05	1678	completed
2430	469	2022-10-30 20:22:05	1678	completed
2431	467	2022-10-30 20:22:06	1678	completed
2432	466	2022-10-30 20:22:06	1678	completed
2433	890	2022-10-30 20:29:44	1678	completed
2434	886	2022-10-30 20:29:44	1678	completed
2435	885	2022-10-30 20:29:44	1678	completed
2436	878	2022-10-30 20:29:45	1678	completed
2437	858	2022-10-30 20:29:45	1678	completed
2438	871	2022-10-30 20:29:45	1678	completed
2439	869	2022-10-30 20:29:45	1678	completed
2440	862	2022-10-30 20:29:46	1678	completed
2441	852	2022-10-30 20:29:46	1678	completed
2442	857	2022-10-30 20:29:46	1678	completed
2443	855	2022-10-30 20:29:47	1678	completed
2444	854	2022-10-30 20:29:47	1678	completed
2445	851	2022-10-30 20:29:47	1678	completed
2446	849	2022-10-30 20:29:48	1678	completed
2447	848	2022-10-30 20:29:48	1678	completed
2448	847	2022-10-30 20:29:48	1678	completed
2449	846	2022-10-30 20:29:49	1678	completed
2450	840	2022-10-30 20:29:49	1678	completed
2451	838	2022-10-30 20:29:49	1678	completed
2452	837	2022-10-30 20:29:50	1678	completed
2453	834	2022-10-30 20:29:50	1678	completed
2454	835	2022-10-30 20:29:50	1678	completed
2455	473	2022-10-30 20:29:51	1678	completed
2456	830	2022-10-30 20:29:51	1678	completed
2457	825	2022-10-30 20:29:51	1678	completed
2458	817	2022-10-30 20:29:52	1678	completed
2459	815	2022-10-30 20:29:52	1678	completed
2460	812	2022-10-30 20:29:52	1678	completed
2461	805	2022-10-30 20:29:52	1678	completed
2462	803	2022-10-30 20:29:53	1678	completed
2463	797	2022-10-30 20:29:53	1678	completed
2464	655	2022-10-30 20:29:53	1678	completed
2465	778	2022-10-30 20:29:54	1678	completed
2466	505	2022-10-30 20:29:54	1678	completed
2467	1384	2022-10-30 20:44:55	1678	completed
2468	1392	2022-10-30 20:44:55	1678	completed
2469	1391	2022-10-30 20:44:55	1678	completed
2470	1389	2022-10-30 20:44:56	1678	completed
2471	1380	2022-10-30 20:44:56	1678	completed
2472	1379	2022-10-30 20:44:56	1678	completed
